start_station_name,end_station_name,Latitude_x,Longitude_x,Latitude_y,Longitude_y
14th & G St NW,Rhode Island & Connecticut Ave NW,38.8983306,-77.0319663,38.9056638,-77.0412097
14th & Girard St NW,Rhode Island & Connecticut Ave NW,38.925502,-77.032316,38.9056638,-77.0412097
14th & Harvard St NW,Rhode Island & Connecticut Ave NW,38.9265708,-77.0324139,38.9056638,-77.0412097
14th & Irving St NW,Rhode Island & Connecticut Ave NW,38.9287772,-77.0326506,38.9056638,-77.0412097
14th & L St NW,Rhode Island & Connecticut Ave NW,38.903746,-77.0319747,38.9056638,-77.0412097
14th & Newton St NW,Rhode Island & Connecticut Ave NW,38.9318686,-77.0327472,38.9056638,-77.0412097
14th & R St NW,Rhode Island & Connecticut Ave NW,38.9126061,-77.0319494,38.9056638,-77.0412097
14th & Rhode Island Ave NW,Rhode Island & Connecticut Ave NW,38.9088311,-77.0319575,38.9056638,-77.0412097
14th & V St NW,Rhode Island & Connecticut Ave NW,38.9181132,-77.0319544,38.9056638,-77.0412097
14th St & New York Ave NW,Rhode Island & Connecticut Ave NW,38.8993304,-77.0319713,38.9056638,-77.0412097
15th & K St NW,Rhode Island & Connecticut Ave NW,38.9024168,-77.0345695,38.9056638,-77.0412097
15th & L St NW,Rhode Island & Connecticut Ave NW,38.9037458,-77.0345694,38.9056638,-77.0412097
15th & M St NW,Rhode Island & Connecticut Ave NW,38.9056496,-77.0345673,38.9056638,-77.0412097
15th & P St NW,Rhode Island & Connecticut Ave NW,38.9096682,-77.0345588,38.9056638,-77.0412097
15th & W St NW,Rhode Island & Connecticut Ave NW,38.9191619,-77.034716,38.9056638,-77.0412097
16th & Harvard St NW,Rhode Island & Connecticut Ave NW,38.9262792,-77.0364613,38.9056638,-77.0412097
16th & Irving St NW,Rhode Island & Connecticut Ave NW,38.9286821,-77.0364572,38.9056638,-77.0412097
16th & R St NW,Rhode Island & Connecticut Ave NW,38.9126037,-77.0365134,38.9056638,-77.0412097
17th & Corcoran St NW,Rhode Island & Connecticut Ave NW,38.9118701,-77.0384855,38.9056638,-77.0412097
17th & K St NW,Rhode Island & Connecticut Ave NW,38.9024024,-77.0395084,38.9056638,-77.0412097
17th St & Massachusetts Ave NW,Rhode Island & Connecticut Ave NW,38.9079341,-77.0385233,38.9056638,-77.0412097
18th & M St NW,Rhode Island & Connecticut Ave NW,38.9056568,-77.0416876,38.9056638,-77.0412097
18th & R St NW,Rhode Island & Connecticut Ave NW,38.9126074,-77.0416631,38.9056638,-77.0412097
18th St & Pennsylvania Ave NW,Rhode Island & Connecticut Ave NW,38.899316,-77.041633,38.9056638,-77.0412097
18th St & Wyoming Ave NW,Rhode Island & Connecticut Ave NW,38.9187411,-77.0416565,38.9056638,-77.0412097
19th & G St NW,Rhode Island & Connecticut Ave NW,38.898331,-77.0434727,38.9056638,-77.0412097
19th St & Pennsylvania Ave NW,Rhode Island & Connecticut Ave NW,38.9002149,-77.043466,38.9056638,-77.0412097
1st & D St SE,Rhode Island & Connecticut Ave NW,38.88494,-77.00873,38.9056638,-77.0412097
1st & H St NW,Rhode Island & Connecticut Ave NW,38.9002169,-77.0312345,38.9056638,-77.0412097
1st & M St NE,Rhode Island & Connecticut Ave NW,38.9056533,-77.0058882,38.9056638,-77.0412097
1st & O St NW,Rhode Island & Connecticut Ave NW,38.9601576,-77.0116249,38.9056638,-77.0412097
1st & Rhode Island Ave NW,Rhode Island & Connecticut Ave NW,38.9112599,-77.0251579,38.9056638,-77.0412097
20th & L St NW,Rhode Island & Connecticut Ave NW,38.9037429,-77.0448932,38.9056638,-77.0412097
20th & O St NW / Dupont South,Rhode Island & Connecticut Ave NW,38.907743,-77.043655,38.9056638,-77.0412097
20th St & Florida Ave NW,Rhode Island & Connecticut Ave NW,38.9151073,-77.044913,38.9056638,-77.0412097
21st & I St NW,Rhode Island & Connecticut Ave NW,38.9007023,-77.0466551,38.9056638,-77.0412097
21st St & Pennsylvania Ave NW,Rhode Island & Connecticut Ave NW,38.9013274,-77.0466578,38.9056638,-77.0412097
22nd & I St NW / Foggy Bottom,Rhode Island & Connecticut Ave NW,38.9007023,-77.0488331,38.9056638,-77.0412097
22nd & P ST NW,Rhode Island & Connecticut Ave NW,38.909643,-77.0487969,38.9056638,-77.0412097
23rd & M St NW,Rhode Island & Connecticut Ave NW,38.9052669,-77.0501284,38.9056638,-77.0412097
24th & N St NW,Rhode Island & Connecticut Ave NW,38.9072503,-77.0514039,38.9056638,-77.0412097
2nd & G St NE,Rhode Island & Connecticut Ave NW,38.89894,-77.00901,38.9056638,-77.0412097
3000 Connecticut Ave NW / National Zoo,Rhode Island & Connecticut Ave NW,38.9298333,-77.0560416,38.9056638,-77.0412097
36th & Calvert St NW / Glover Park,Rhode Island & Connecticut Ave NW,38.922542,-77.0708934,38.9056638,-77.0412097
3rd & H St NW,Rhode Island & Connecticut Ave NW,38.9002169,-77.0312345,38.9056638,-77.0412097
3rd & M St NE,Rhode Island & Connecticut Ave NW,38.905696,-76.997098,38.9056638,-77.0412097
4th & D St NW / Judiciary Square,Rhode Island & Connecticut Ave NW,38.8946621,-77.0306956,38.9056638,-77.0412097
5th & F St NW,Rhode Island & Connecticut Ave NW,38.897337,-77.018929,38.9056638,-77.0412097
5th & K St NW,Rhode Island & Connecticut Ave NW,38.9025277,-77.0189305,38.9056638,-77.0412097
5th St & Massachusetts Ave NW,Rhode Island & Connecticut Ave NW,38.9011312,-77.0189262,38.9056638,-77.0412097
6th & H St NE,Rhode Island & Connecticut Ave NW,38.9002104,-76.9984441,38.9056638,-77.0412097
6th & K St NE,Rhode Island & Connecticut Ave NW,38.9025086,-76.9984503,38.9056638,-77.0412097
6th St & Indiana Ave NW,Rhode Island & Connecticut Ave NW,38.8944395,-77.0199018,38.9056638,-77.0412097
7th & E St SW,Rhode Island & Connecticut Ave NW,38.8832442,-77.0219776,38.9056638,-77.0412097
7th & F St NW / National Portrait Gallery,Rhode Island & Connecticut Ave NW,38.8978267,-77.023019,38.9056638,-77.0412097
7th & K St NW,Rhode Island & Connecticut Ave NW,38.9021412,-77.021891,38.9056638,-77.0412097
7th & R St NW / Shaw Library,Rhode Island & Connecticut Ave NW,38.9124464,-77.022271,38.9056638,-77.0412097
7th & T St NW,Rhode Island & Connecticut Ave NW,38.915572,-77.021919,38.9056638,-77.0412097
8th & H St NW,Rhode Island & Connecticut Ave NW,38.899814,-77.022948,38.9056638,-77.0412097
8th & O St NW,Rhode Island & Connecticut Ave NW,38.9085637,-77.0229375,38.9056638,-77.0412097
9th & Upshur St NW,Rhode Island & Connecticut Ave NW,38.9418906,-77.0250606,38.9056638,-77.0412097
Adams Mill & Columbia Rd NW,Rhode Island & Connecticut Ave NW,38.9226795,-77.0426674,38.9056638,-77.0412097
California St & Florida Ave NW,Rhode Island & Connecticut Ave NW,38.9178137,-77.0403994,38.9056638,-77.0412097
Calvert & Biltmore St NW,Rhode Island & Connecticut Ave NW,38.9232654,-77.0473443,38.9056638,-77.0412097
Calvert St & Woodley Pl NW,Rhode Island & Connecticut Ave NW,38.923468,-77.0503647,38.9056638,-77.0412097
Columbia & Ontario Rd NW,Rhode Island & Connecticut Ave NW,38.9221879,-77.0401742,38.9056638,-77.0412097
Columbia Rd & Belmont St NW,Rhode Island & Connecticut Ave NW,38.9205817,-77.043926,38.9056638,-77.0412097
Columbia Rd & Georgia Ave NW,Rhode Island & Connecticut Ave NW,38.9281258,-77.023104,38.9056638,-77.0412097
Connecticut Ave & R St NW,Rhode Island & Connecticut Ave NW,38.9125984,-77.045082,38.9056638,-77.0412097
Constitution Ave & 2nd St NW/DOL,Rhode Island & Connecticut Ave NW,38.8921052,-77.0136447,38.9056638,-77.0412097
Convention Center / 7th & M St NW,Rhode Island & Connecticut Ave NW,38.9056431,-77.0219318,38.9056638,-77.0412097
Eastern Market / 7th & North Carolina Ave SE,Rhode Island & Connecticut Ave NW,38.8864481,-76.996479,38.9056638,-77.0412097
Fessenden St & Wisconsin Ave NW,Rhode Island & Connecticut Ave NW,38.9547117,-77.0826423,38.9056638,-77.0412097
Florida Ave & R St NW,Rhode Island & Connecticut Ave NW,38.9126039,-77.0132898,38.9056638,-77.0412097
Harvard St & Adams Mill Rd NW,Rhode Island & Connecticut Ave NW,38.9280355,-77.0434081,38.9056638,-77.0412097
Independence Ave & L'Enfant Plaza SW/DOE,Rhode Island & Connecticut Ave NW,38.8862882,-77.0265843,38.9056638,-77.0412097
Jefferson Dr & 14th St SW,Rhode Island & Connecticut Ave NW,38.8886121,-77.0319526,38.9056638,-77.0412097
Kansas Ave & Sherman Cr NW,Rhode Island & Connecticut Ave NW,38.9468708,-77.0222323,38.9056638,-77.0412097
L'Enfant Plaza / 7th & C St SW,Rhode Island & Connecticut Ave NW,38.8839245,-77.024976,38.9056638,-77.0412097
Lamont & Mt Pleasant NW,Rhode Island & Connecticut Ave NW,38.9311391,-77.0382492,38.9056638,-77.0412097
Lincoln Memorial,Rhode Island & Connecticut Ave NW,38.8892686,-77.050176,38.9056638,-77.0412097
Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,Rhode Island & Connecticut Ave NW,38.9147079,-77.0070772,38.9056638,-77.0412097
M St & Pennsylvania Ave NW,Rhode Island & Connecticut Ave NW,38.9052453,-77.0579267,38.9056638,-77.0412097
Maine Ave & 9th St SW,Rhode Island & Connecticut Ave NW,38.8802954,-77.0249438,38.9056638,-77.0412097
Massachusetts Ave & Dupont Circle NW,Rhode Island & Connecticut Ave NW,38.909303,-77.0427814,38.9056638,-77.0412097
Metro Center / 12th & G St NW,Rhode Island & Connecticut Ave NW,38.8980522,-77.0282299,38.9056638,-77.0412097
New Hampshire Ave & 24th St NW,Rhode Island & Connecticut Ave NW,38.9011215,-77.0514178,38.9056638,-77.0412097
New Hampshire Ave & T St NW,Rhode Island & Connecticut Ave NW,38.9155803,-77.0378968,38.9056638,-77.0412097
New Jersey Ave & R St NW,Rhode Island & Connecticut Ave NW,38.9125993,-77.0173559,38.9056638,-77.0412097
New York Ave & 15th St NW,Rhode Island & Connecticut Ave NW,38.8987597,-77.0336773,38.9056638,-77.0412097
North Capitol St & F St NW,Rhode Island & Connecticut Ave NW,38.8973304,-77.0091024,38.9056638,-77.0412097
Park Rd & Holmead Pl NW,Rhode Island & Connecticut Ave NW,38.9309272,-77.030867,38.9056638,-77.0412097
Potomac & M St NW,Rhode Island & Connecticut Ave NW,38.9051294,-77.0651744,38.9056638,-77.0412097
Rhode Island & Connecticut Ave NW,Rhode Island & Connecticut Ave NW,38.9056638,-77.0412097,38.9056638,-77.0412097
